Age,Occupation,Sex,Capital gain,Capital loss,Hours per week,Income
25, Prof-specialty, Male,0,0,40, <=50K
27, Exec-managerial, Male,0,0,60, >50K
18, Sales, Female,0,0,20, <=50K
41, Transport-moving, Male,0,0,40, >50K
59, Prof-specialty, Male,0,0,50, <=50K
23, Other-service, Male,0,0,44, <=50K
42, Other-service, Female,0,0,15, <=50K
54, Prof-specialty, Male,0,0,30, >50K
39, Craft-repair, Male,0,0,60, <=50K
57, Other-service, Male,0,0,40, <=50K
51, Other-service, Female,0,0,25, <=50K
31, Craft-repair, Male,0,0,40, <=50K
24, Adm-clerical, Female,0,0,45, <=50K
35, Craft-repair, Male,0,0,40, <=50K
26, Exec-managerial, Female,0,0,40, <=50K
42, Prof-specialty, Male,0,0,45, >50K
31, Craft-repair, Male,0,0,45, <=50K
46, Transport-moving, Male,0,0,40, >50K
38, Exec-managerial, Male,0,0,37, <=50K
51, Farming-fishing, Male,0,0,40, <=50K
27, Machine-op-inspct, Male,0,0,40, <=50K
22, Transport-moving, Male,0,0,48, >50K
25, Handlers-cleaners, Male,0,0,40, <=50K
58, Exec-managerial, Male,0,0,70, >50K
23, Prof-specialty, Male,0,0,45, <=50K
63, Other-service, Female,0,0,19, <=50K
23, Other-service, Male,0,0,40, <=50K
51, Sales, Male,15024,0,50, >50K
75, Priv-house-serv, Female,0,0,48, <=50K
52, Sales, Female,0,0,50, <=50K
69, Sales, Male,0,0,10, <=50K
40, Adm-clerical, Female,0,0,40, <=50K
34, Prof-specialty, Male,0,0,50, >50K
21, Prof-specialty, Female,0,0,8, <=50K
30, Prof-specialty, Female,0,0,40, <=50K
46, Transport-moving, Male,0,1902,40, <=50K
21, Adm-clerical, Female,0,0,16, <=50K
44, Machine-op-inspct, Male,0,0,40, <=50K
51, Adm-clerical, Female,3908,0,40, <=50K
40, Adm-clerical, Female,0,0,32, <=50K
33, Protective-serv, Male,0,0,37, <=50K
22, Craft-repair, Male,0,0,60, <=50K
23, Exec-managerial, Male,0,0,30, <=50K
75, Craft-repair, Male,0,0,30, <=50K
55, Handlers-cleaners, Female,0,0,40, <=50K
45, Craft-repair, Male,27828,0,56, >50K
31, Other-service, Male,0,0,24, <=50K
49, Adm-clerical, Male,0,0,40, >50K
26, Prof-specialty, Female,0,0,40, <=50K
61, Sales, Male,3103,0,50, <=50K
44, Adm-clerical, Male,3908,0,50, <=50K
28, Adm-clerical, Female,0,0,40, <=50K
51, Other-service, Female,0,0,30, <=50K
44, Prof-specialty, Male,0,0,60, <=50K
24, Exec-managerial, Male,0,0,40, <=50K
46, Exec-managerial, Male,0,0,40, >50K
36, Other-service, Female,0,0,20, <=50K
23, Other-service, Female,0,0,38, <=50K
25, Handlers-cleaners, Male,0,0,40, <=50K
48, Sales, Male,0,0,8, <=50K
18, Other-service, Female,0,0,24, <=50K
25, Craft-repair, Male,0,0,40, <=50K
19, Transport-moving, Male,2176,0,45, <=50K
33, Adm-clerical, Male,0,0,35, <=50K
42, Other-service, Female,0,0,40, <=50K
22, Adm-clerical, Female,0,0,40, <=50K
36, Prof-specialty, Male,0,0,40, >50K
33, Handlers-cleaners, Male,0,0,40, <=50K
34, Exec-managerial, Male,0,0,70, <=50K
33, Prof-specialty, Male,0,0,45, <=50K
62, Prof-specialty, Male,0,0,15, >50K
30, Exec-managerial, Female,0,0,40, <=50K
22, Adm-clerical, Female,0,0,40, <=50K
34, Craft-repair, Male,0,0,40, <=50K
43, Machine-op-inspct, Female,0,0,60, <=50K
25, Craft-repair, Male,0,0,40, <=50K
35, Other-service, Female,0,0,40, <=50K
28, Other-service, Female,0,0,40, <=50K
28, Sales, Female,0,0,45, <=50K
25, Handlers-cleaners, Female,0,0,25, <=50K
40, Craft-repair, Male,0,0,40, >50K
35, Craft-repair, Male,0,0,40, <=50K
48, Farming-fishing, Male,0,0,50, <=50K
63, Craft-repair, Male,2290,0,20, <=50K
31, Adm-clerical, Female,0,0,40, >50K
36, Craft-repair, Male,0,0,45, <=50K
39, Machine-op-inspct, Male,0,0,40, <=50K
24, Other-service, Female,0,0,40, <=50K
32, Prof-specialty, Male,0,0,35, <=50K
46, Machine-op-inspct, Female,0,0,40, <=50K
19, Sales, Male,0,0,35, <=50K
30, Tech-support, Male,0,0,40, <=50K
35, Craft-repair, Male,0,0,40, <=50K
33, Transport-moving, Male,0,0,55, <=50K
25, Craft-repair, Male,0,0,40, <=50K
64, Other-service, Male,0,0,35, >50K
18, Other-service, Female,0,0,20, <=50K
59, Craft-repair, Male,0,0,40, <=50K
45, Protective-serv, Female,0,0,40, <=50K
30, Prof-specialty, Female,0,0,15, <=50K
24, Machine-op-inspct, Female,0,0,40, <=50K
22, Other-service, Female,0,0,35, <=50K
49, Craft-repair, Male,0,0,56, >50K
35, Machine-op-inspct, Male,0,0,40, <=50K
48, Prof-specialty, Female,0,1380,40, <=50K
18, Sales, Female,0,0,20, <=50K
35, Handlers-cleaners, Male,0,0,40, <=50K
27, Exec-managerial, Male,0,0,40, <=50K
28, Craft-repair, Male,0,0,60, <=50K
26, Other-service, Female,0,0,50, <=50K
44, Prof-specialty, Male,0,1848,40, >50K
39, Machine-op-inspct, Male,0,0,40, <=50K
40, Craft-repair, Male,0,0,40, <=50K
70, Prof-specialty, Male,20051,0,35, >50K
34, Exec-managerial, Female,0,0,50, <=50K
34, Adm-clerical, Male,0,0,40, <=50K
66, Exec-managerial, Male,0,0,50, <=50K
40, Transport-moving, Male,0,0,40, <=50K
61, Exec-managerial, Male,0,1887,40, >50K
59, Craft-repair, Male,0,0,40, <=50K
47, Machine-op-inspct, Male,0,0,40, >50K
33, Prof-specialty, Male,0,0,60, >50K
18, Other-service, Male,0,0,20, <=50K
25, Craft-repair, Male,914,0,40, <=50K
22, Adm-clerical, Male,0,0,20, <=50K
40, Protective-serv, Male,0,0,40, >50K
30, Adm-clerical, Female,0,1762,40, <=50K
73, Farming-fishing, Male,6418,0,99, >50K
45, Craft-repair, Male,0,0,10, <=50K
23, Adm-clerical, Male,0,0,35, <=50K
40, Sales, Male,0,0,45, >50K
39, Exec-managerial, Male,0,1977,40, >50K
23, Handlers-cleaners, Male,0,0,40, <=50K
51, Craft-repair, Male,0,0,40, <=50K
53, Farming-fishing, Male,0,0,45, <=50K
24, Tech-support, Male,0,0,35, <=50K
53, Exec-managerial, Male,0,0,40, <=50K
49, Prof-specialty, Male,0,0,60, <=50K
34, Craft-repair, Male,0,0,40, <=50K
37, Craft-repair, Male,0,0,47, <=50K
40, Craft-repair, Male,0,0,40, <=50K
23, Prof-specialty, Female,0,0,6, <=50K
36, Adm-clerical, Male,13550,0,50, >50K
35, Tech-support, Female,4650,0,40, <=50K
53, Exec-managerial, Female,0,0,50, >50K
42, Transport-moving, Male,0,0,65, >50K
32, Exec-managerial, Female,0,0,40, <=50K
33, Adm-clerical, Female,0,0,65, <=50K
59, Craft-repair, Male,0,0,60, <=50K
36, Machine-op-inspct, Male,0,0,44, <=50K
37, Prof-specialty, Male,0,0,40, >50K
31, Sales, Male,0,0,45, <=50K
46, Protective-serv, Male,0,0,40, <=50K
44, Prof-specialty, Female,0,0,38, <=50K
27, Exec-managerial, Male,0,1485,60, >50K
29, Farming-fishing, Male,0,0,40, <=50K
39, Exec-managerial, Male,0,0,40, <=50K
62, Farming-fishing, Male,0,0,65, <=50K
42, Exec-managerial, Female,0,0,25, <=50K
60, Prof-specialty, Male,0,0,48, >50K
35, Exec-managerial, Female,0,0,40, <=50K
39, Machine-op-inspct, Male,0,0,40, <=50K
34, Adm-clerical, Female,0,0,36, <=50K
22, Adm-clerical, Male,0,0,22, <=50K
44, Craft-repair, Male,0,0,40, >50K
44, Adm-clerical, Female,0,0,40, <=50K
49, Exec-managerial, Female,0,625,40, <=50K
21, Machine-op-inspct, Male,0,0,50, <=50K
52, Handlers-cleaners, Male,0,0,40, <=50K
39, Prof-specialty, Male,0,1887,40, >50K
23, Prof-specialty, Male,0,0,40, <=50K
54, Craft-repair, Male,0,0,49, <=50K
31, Other-service, Female,0,0,25, <=50K
30, Adm-clerical, Female,0,0,20, <=50K
21, Sales, Male,0,0,40, <=50K
38, Protective-serv, Male,0,0,40, >50K
51, Transport-moving, Male,0,0,40, >50K
34, Prof-specialty, Male,0,0,50, >50K
22, Exec-managerial, Female,0,0,30, <=50K
26, Exec-managerial, Male,0,1974,55, <=50K
26, Other-service, Female,0,0,35, <=50K
41, Craft-repair, Male,0,0,40, >50K
35, Sales, Male,0,0,40, >50K
27, Transport-moving, Male,0,0,40, <=50K
65, Protective-serv, Male,0,0,40, <=50K
31, Farming-fishing, Male,0,0,65, <=50K
45, Prof-specialty, Male,0,0,35, >50K
37, Transport-moving, Male,0,0,50, >50K
47, Transport-moving, Male,0,1887,45, >50K
47, Exec-managerial, Male,0,0,50, >50K
33, Prof-specialty, Male,0,0,40, <=50K
40, Craft-repair, Male,0,0,40, <=50K
38, Craft-repair, Male,0,0,40, >50K
21, Sales, Male,0,0,40, <=50K
40, Adm-clerical, Male,0,0,40, <=50K
33, Transport-moving, Male,0,0,55, <=50K
29, Tech-support, Male,0,0,52, <=50K
41, Transport-moving, Male,0,0,35, <=50K
20, Exec-managerial, Male,0,0,54, <=50K
34, Farming-fishing, Male,0,0,40, <=50K
78, Exec-managerial, Male,9386,0,45, >50K
46, Craft-repair, Male,0,0,40, >50K
40, Prof-specialty, Male,0,0,40, >50K
59, Exec-managerial, Male,0,0,40, >50K
23, Handlers-cleaners, Male,0,0,40, <=50K
23, Adm-clerical, Male,0,0,24, <=50K
47, Craft-repair, Male,0,0,30, <=50K
31, Other-service, Male,0,0,38, >50K
42, Handlers-cleaners, Male,0,0,56, >50K
46, Prof-specialty, Female,0,0,40, <=50K
29, Machine-op-inspct, Male,0,0,44, <=50K
21, Adm-clerical, Male,0,0,40, <=50K
55, Craft-repair, Male,0,0,40, >50K
38, Tech-support, Female,0,0,40, <=50K
44, Exec-managerial, Male,0,0,40, <=50K
61, Exec-managerial, Male,0,0,50, >50K
38, Exec-managerial, Male,0,0,40, <=50K
50, Prof-specialty, Male,0,0,45, >50K
53, Prof-specialty, Male,0,0,40, >50K
37, Machine-op-inspct, Male,0,0,36, >50K
49, Exec-managerial, Male,0,0,45, >50K
30, Machine-op-inspct, Male,0,0,40, >50K
19, Prof-specialty, Female,0,0,40, <=50K
59, Prof-specialty, Male,0,0,20, <=50K
43, Exec-managerial, Male,0,0,40, <=50K
29, Prof-specialty, Male,0,0,60, <=50K
49, Prof-specialty, Male,0,0,45, <=50K
36, Transport-moving, Male,0,0,50, <=50K
26, Other-service, Male,1055,0,32, <=50K
18, Sales, Female,0,0,20, <=50K
60, Sales, Female,0,0,15, <=50K
43, Adm-clerical, Female,0,0,40, <=50K
42, Other-service, Female,0,0,40, <=50K
41, Sales, Male,0,0,50, <=50K
55, Prof-specialty, Male,0,1977,40, >50K
31, Adm-clerical, Female,0,0,40, <=50K
20, Handlers-cleaners, Male,0,0,40, <=50K
37, Exec-managerial, Male,0,0,40, >50K
51, Craft-repair, Male,0,0,55, <=50K
28, Sales, Male,0,1902,55, >50K
24, Sales, Female,0,0,40, <=50K
21, Adm-clerical, Female,0,0,30, <=50K
21, Sales, Male,0,0,50, <=50K
35, Adm-clerical, Female,0,0,45, <=50K
30, Craft-repair, Male,0,0,40, <=50K
44, Craft-repair, Male,0,0,30, <=50K
45, Craft-repair, Male,0,0,40, >50K
42, Exec-managerial, Male,0,0,40, <=50K
32, Exec-managerial, Female,0,0,40, <=50K
33, Handlers-cleaners, Male,0,0,40, <=50K
27, Craft-repair, Male,0,0,32, <=50K
17, Other-service, Female,0,0,15, <=50K
45, Adm-clerical, Female,0,0,40, <=50K
41, Prof-specialty, Male,0,0,40, <=50K
19, Machine-op-inspct, Female,0,0,35, <=50K
45, Other-service, Female,0,0,8, <=50K
41, Prof-specialty, Male,99999,0,70, >50K
34, Other-service, Female,0,1740,35, <=50K
33, Adm-clerical, Male,0,0,60, >50K
51, Sales, Female,0,0,60, <=50K
33, Handlers-cleaners, Male,0,0,20, <=50K
23, Handlers-cleaners, Female,0,0,18, <=50K
52, Prof-specialty, Male,0,0,30, >50K
25, Adm-clerical, Female,0,0,40, <=50K
64, Transport-moving, Male,0,0,45, <=50K
42, Prof-specialty, Male,7688,0,40, >50K
29, Transport-moving, Male,0,0,40, <=50K
26, Prof-specialty, Female,0,0,38, <=50K
24, Other-service, Male,0,0,30, <=50K
43, Exec-managerial, Male,0,0,40, >50K
38, Craft-repair, Male,3103,0,40, >50K
28, Sales, Male,0,0,45, >50K
44, Craft-repair, Male,0,0,40, <=50K
55, Exec-managerial, Male,0,0,40, >50K
52, Other-service, Female,0,0,40, <=50K
31, Prof-specialty, Male,0,0,40, >50K
35, Adm-clerical, Female,0,0,40, <=50K
39, Machine-op-inspct, Female,0,0,36, <=50K
27, Transport-moving, Male,0,0,40, <=50K
23, Adm-clerical, Male,0,0,15, <=50K
26, Craft-repair, Male,2907,0,50, <=50K
33, Other-service, Male,0,0,40, <=50K
39, Craft-repair, Female,0,0,40, <=50K
44, Transport-moving, Male,0,0,40, <=50K
38, Exec-managerial, Female,0,0,40, <=50K
18, Other-service, Male,0,0,15, <=50K
54, Other-service, Female,0,0,15, <=50K
45, Adm-clerical, Female,0,0,40, <=50K
43, Exec-managerial, Male,0,0,40, >50K
23, Prof-specialty, Female,0,0,40, <=50K
37, Exec-managerial, Male,2174,0,40, <=50K
33, Craft-repair, Male,0,0,50, <=50K
45, Transport-moving, Male,0,0,50, >50K
32, Exec-managerial, Male,0,0,55, <=50K
47, Craft-repair, Male,0,0,40, <=50K
44, Prof-specialty, Male,0,0,40, >50K
22, Machine-op-inspct, Male,0,0,40, <=50K
17, Sales, Male,0,0,30, <=50K
64, Exec-managerial, Male,0,1902,60, >50K
30, Protective-serv, Male,0,0,45, >50K
51, Prof-specialty, Male,0,0,70, >50K
26, Protective-serv, Male,0,0,40, <=50K
31, Sales, Female,0,1504,40, <=50K
50, Craft-repair, Male,0,0,40, <=50K
63, Exec-managerial, Female,0,0,40, <=50K
48, Exec-managerial, Male,0,0,43, >50K
37, Sales, Male,0,2415,50, >50K
29, Exec-managerial, Female,0,0,38, <=50K
69, Prof-specialty, Male,0,0,25, <=50K
56, Transport-moving, Male,0,0,60, <=50K
39, Prof-specialty, Male,7298,0,40, >50K
42, Other-service, Female,0,0,22, <=50K
41, Tech-support, Male,0,0,40, >50K
45, Machine-op-inspct, Male,0,1887,40, >50K
23, Adm-clerical, Male,0,0,40, <=50K
29, Prof-specialty, Male,0,0,50, >50K
34, Craft-repair, Male,0,0,50, <=50K
46, Prof-specialty, Female,0,0,40, >50K
46, Machine-op-inspct, Female,0,0,25, <=50K
33, Other-service, Female,0,0,40, <=50K
46, Adm-clerical, Male,0,0,40, <=50K
26, Other-service, Female,0,0,40, <=50K
49, Prof-specialty, Female,0,0,50, <=50K
55, Tech-support, Female,0,1887,40, >50K
35, Machine-op-inspct, Male,0,0,40, <=50K
27, Adm-clerical, Female,0,0,40, <=50K
31, Exec-managerial, Female,0,0,40, <=50K
47, Adm-clerical, Female,0,0,16, <=50K
48, Craft-repair, Male,0,0,40, >50K
27, Adm-clerical, Female,0,0,56, <=50K
38, Adm-clerical, Female,0,0,40, <=50K
27, Exec-managerial, Female,0,0,40, <=50K
17, Other-service, Male,0,0,15, <=50K
44, Exec-managerial, Male,0,0,40, >50K
26, Sales, Male,0,0,48, <=50K
37, Transport-moving, Female,0,0,40, <=50K
49, Exec-managerial, Male,0,0,55, >50K
42, Craft-repair, Male,0,0,40, >50K
26, Prof-specialty, Female,0,0,40, <=50K
44, Craft-repair, Male,0,0,40, <=50K
47, Prof-specialty, Female,0,0,40, <=50K
49, Tech-support, Male,0,0,40, <=50K
17, Sales, Female,0,0,20, <=50K
42, Prof-specialty, Male,0,0,40, <=50K
30, Craft-repair, Male,0,0,40, <=50K
36, Tech-support, Male,0,0,37, <=50K
53, Prof-specialty, Female,0,0,40, <=50K
23, Handlers-cleaners, Male,0,0,40, <=50K
35, Other-service, Female,0,0,40, <=50K
32, Craft-repair, Male,13550,0,60, >50K
39, Prof-specialty, Female,0,0,50, >50K
40, Prof-specialty, Male,0,0,60, <=50K
28, Adm-clerical, Male,0,0,40, <=50K
32, Transport-moving, Male,0,0,40, <=50K
42, Adm-clerical, Female,0,0,40, <=50K
35, Adm-clerical, Female,0,0,43, <=50K
35, Machine-op-inspct, Female,0,0,40, <=50K
21, Machine-op-inspct, Male,0,0,40, <=50K
71, Exec-managerial, Male,6097,0,40, >50K
31, Other-service, Male,0,0,40, <=50K
25, Adm-clerical, Female,0,0,40, <=50K
35, Adm-clerical, Female,6849,0,40, <=50K
24, Other-service, Male,0,0,25, <=50K
69, Sales, Male,0,0,25, <=50K
35, Sales, Male,0,0,40, <=50K
42, Sales, Male,10520,0,50, >50K
51, Tech-support, Male,0,0,40, >50K
48, Transport-moving, Male,0,0,44, <=50K
49, Adm-clerical, Male,0,0,40, <=50K
53, Exec-managerial, Male,2407,0,99, <=50K
43, Adm-clerical, Male,0,0,40, <=50K
53, Exec-managerial, Male,0,0,40, >50K
35, Machine-op-inspct, Male,0,0,40, <=50K
36, Other-service, Female,0,0,40, <=50K
34, Prof-specialty, Female,0,0,40, <=50K
48, Other-service, Male,0,0,40, >50K
53, Adm-clerical, Female,0,0,40, <=50K
37, Handlers-cleaners, Male,0,1504,40, <=50K
49, Exec-managerial, Female,0,0,40, <=50K
41, Craft-repair, Male,0,0,40, <=50K
25, Other-service, Female,0,0,40, <=50K
24, Craft-repair, Male,0,0,65, <=50K
34, Craft-repair, Male,0,0,40, <=50K
29, Craft-repair, Female,0,0,42, <=50K
23, Tech-support, Female,0,0,45, <=50K
46, Sales, Male,0,0,42, <=50K
20, Other-service, Female,0,0,15, <=50K
63, Craft-repair, Male,0,0,40, <=50K
40, Sales, Male,3103,0,50, <=50K
33, Prof-specialty, Male,0,0,50, <=50K
24, Adm-clerical, Female,0,0,40, <=50K
36, Other-service, Male,0,0,45, <=50K
25, Prof-specialty, Male,0,0,40, <=50K
54, Other-service, Male,0,0,40, <=50K
50, Sales, Male,0,0,50, <=50K
58, Exec-managerial, Male,0,0,40, <=50K
17, Other-service, Male,0,0,20, <=50K
40, Exec-managerial, Male,7688,0,50, >50K
27, Sales, Male,0,0,40, <=50K
20, Sales, Female,0,0,26, <=50K
22, Craft-repair, Male,0,0,35, <=50K
80, Exec-managerial, Male,0,0,25, <=50K
52, Transport-moving, Male,0,0,45, <=50K
40, Adm-clerical, Male,7298,0,48, >50K
48, Machine-op-inspct, Female,0,0,48, <=50K
62, Handlers-cleaners, Male,0,0,25, <=50K
32, Tech-support, Male,0,0,42, >50K
58, Exec-managerial, Male,0,0,40, >50K
37, Exec-managerial, Male,0,0,60, >50K
29, Prof-specialty, Male,0,0,35, >50K
25, Other-service, Male,0,0,40, <=50K
26, Machine-op-inspct, Male,0,0,40, <=50K
50, Sales, Male,0,0,50, <=50K
30, Prof-specialty, Male,0,0,40, >50K
30, Prof-specialty, Male,0,0,80, <=50K
59, Other-service, Female,0,0,10, <=50K
36, Handlers-cleaners, Male,0,0,40, <=50K
37, Exec-managerial, Male,0,0,50, >50K
42, Exec-managerial, Female,0,0,40, >50K
34, Exec-managerial, Male,0,0,45, >50K
27, Craft-repair, Male,0,0,40, <=50K
39, Tech-support, Male,0,0,50, >50K
41, Other-service, Male,7298,0,60, >50K
34, Craft-repair, Male,15024,0,70, >50K
41, Exec-managerial, Male,0,0,40, <=50K
50, Adm-clerical, Female,0,0,40, <=50K
18, Handlers-cleaners, Female,0,0,28, <=50K
23, Exec-managerial, Female,0,0,15, <=50K
26, Craft-repair, Male,0,0,48, <=50K
38, Transport-moving, Male,7298,0,60, >50K
27, Prof-specialty, Male,0,0,88, <=50K
21, Handlers-cleaners, Male,0,0,40, <=50K
41, Other-service, Male,0,0,40, <=50K
42, Craft-repair, Male,0,0,35, <=50K
25, Machine-op-inspct, Male,0,0,40, <=50K
43, Sales, Male,0,0,40, >50K
23, Handlers-cleaners, Male,0,0,15, <=50K
40, Prof-specialty, Male,7688,0,40, >50K
23, Sales, Male,0,0,9, <=50K
18, Other-service, Female,0,0,20, <=50K
37, Exec-managerial, Male,0,0,50, <=50K
58, Machine-op-inspct, Male,3781,0,40, <=50K
36, Craft-repair, Male,0,0,40, <=50K
36, Prof-specialty, Male,0,0,40, >50K
25, Prof-specialty, Female,7688,0,40, >50K
62, Exec-managerial, Male,15024,0,40, >50K
34, Transport-moving, Male,4064,0,40, <=50K
27, Prof-specialty, Female,4865,0,36, <=50K
23, Sales, Male,0,0,35, <=50K
55, Adm-clerical, Female,0,0,40, <=50K
42, Machine-op-inspct, Male,0,0,40, <=50K
22, Adm-clerical, Female,0,0,38, <=50K
44, Sales, Male,4386,0,40, >50K
42, Transport-moving, Male,0,0,40, <=50K
21, Adm-clerical, Male,0,0,40, <=50K
25, Adm-clerical, Female,0,0,45, <=50K
31, Handlers-cleaners, Male,0,0,35, <=50K
42, Craft-repair, Male,0,0,38, <=50K
26, Craft-repair, Male,0,0,20, <=50K
62, Exec-managerial, Male,0,1977,98, >50K
28, Exec-managerial, Male,5178,0,50, >50K
34, Exec-managerial, Male,0,0,40, <=50K
51, Handlers-cleaners, Male,0,0,40, <=50K
45, Prof-specialty, Female,0,0,45, >50K
44, Transport-moving, Male,0,0,50, >50K
35, Farming-fishing, Male,0,0,40, <=50K
46, Transport-moving, Male,0,0,40, <=50K
46, Tech-support, Male,0,0,56, <=50K
46, Exec-managerial, Male,0,0,53, >50K
66, Exec-managerial, Male,0,0,8, >50K
34, Adm-clerical, Female,0,0,20, <=50K
26, Sales, Male,0,0,40, <=50K
29, Craft-repair, Male,0,0,40, >50K
23, Adm-clerical, Female,0,0,40, <=50K
46, Machine-op-inspct, Female,0,0,40, <=50K
54, Sales, Male,0,0,68, >50K
54, Farming-fishing, Male,0,0,60, <=50K
71, Sales, Female,0,0,13, <=50K
51, Craft-repair, Male,0,0,45, <=50K
32, Craft-repair, Male,0,0,40, <=50K
57, Craft-repair, Male,0,0,40, <=50K
34, Craft-repair, Male,0,0,40, <=50K
40, Sales, Male,14084,0,40, >50K
21, Exec-managerial, Female,0,0,40, <=50K
50, Prof-specialty, Male,0,0,40, >50K
32, Craft-repair, Male,0,0,44, <=50K
37, Prof-specialty, Female,0,0,50, >50K
19, Craft-repair, Male,0,0,99, <=50K
64, Adm-clerical, Female,0,0,30, <=50K
17, Other-service, Male,0,0,20, <=50K
37, Other-service, Male,0,0,40, <=50K
32, Craft-repair, Male,4650,0,45, <=50K
20, Other-service, Male,0,0,20, <=50K
39, Prof-specialty, Male,4787,0,40, >50K
18, Handlers-cleaners, Male,0,0,40, <=50K
42, Prof-specialty, Male,0,1902,50, >50K
43, Sales, Male,3103,0,40, >50K
42, Adm-clerical, Male,0,0,55, >50K
53, Prof-specialty, Female,0,0,60, >50K
52, Sales, Male,0,0,40, <=50K
51, Farming-fishing, Male,0,0,40, <=50K
77, Sales, Male,0,0,8, <=50K
25, Sales, Female,3418,0,30, <=50K
38, Prof-specialty, Male,0,0,40, <=50K
20, Other-service, Male,0,0,40, <=50K
23, Craft-repair, Male,0,0,30, <=50K
27, Adm-clerical, Female,0,0,40, <=50K
19, Other-service, Female,0,0,40, <=50K
41, Sales, Male,0,0,40, >50K
47, Exec-managerial, Male,0,0,40, <=50K
42, Exec-managerial, Female,4650,0,40, <=50K
36, Sales, Male,0,0,40, >50K
42, Farming-fishing, Male,0,0,60, >50K
24, Adm-clerical, Female,0,0,40, <=50K
22, Handlers-cleaners, Male,0,0,40, <=50K
42, Exec-managerial, Male,15024,0,40, >50K
24, Prof-specialty, Male,0,0,20, <=50K
41, Adm-clerical, Male,0,0,45, >50K
29, Protective-serv, Male,0,0,40, <=50K
36, Craft-repair, Male,0,0,40, <=50K
78, Sales, Male,0,0,45, >50K
43, Tech-support, Female,0,1902,32, >50K
34, Exec-managerial, Female,0,0,40, <=50K
24, Craft-repair, Male,0,0,40, <=50K
36, Tech-support, Male,0,0,40, <=50K
49, Sales, Male,0,0,44, <=50K
21, Transport-moving, Male,0,0,40, <=50K
51, Other-service, Female,0,0,40, <=50K
30, Tech-support, Male,0,0,40, <=50K
37, Craft-repair, Male,0,0,40, <=50K
30, Adm-clerical, Female,0,0,40, <=50K
